id,address_state,application_type,emp_length,emp_title,grade,home_ownership,issue_date,last_credit_pull_date,last_payment_date,loan_status,next_payment_date,member_id,purpose,sub_grade,term,verification_status,annual_income,dti,installment,int_rate,loan_amount,total_acc,total_payment
355954,GA,INDIVIDUAL,3 years,Trc Staffing,B,RENT,9/8/2021,9/12/2021,9/11/2021,Fully Paid,10/11/2021,360932,car,B3,36 months,Not Verified,22000,0.09,64.85,0.1033,3000,15,2334
441807,MD,INDIVIDUAL,4 years,Boykin Transport,B,RENT,9/9/2021,10/12/2021,11/12/2021,Fully Paid,12/12/2021,536216,car,B3,36 months,Not Verified,57996,0.0048,298.21,0.1183,9000,7,10804
484417,NV,INDIVIDUAL,4 years,TNT POOL SERVICE,B,RENT,2/10/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,616749,car,B4,36 months,Not Verified,48659,0.0683,245.52,0.1099,7500,6,8839
745794,DE,INDIVIDUAL,5 years,QPS LLC,B,RENT,5/11/2021,3/14/2021,3/12/2021,Fully Paid,4/12/2021,944419,car,B1,36 months,Not Verified,46200,0.1112,290.37,0.0999,9000,8,9667
441476,FL,INDIVIDUAL,5 years,city of miami beach,B,RENT,9/9/2021,10/15/2021,10/12/2021,Fully Paid,11/12/2021,535632,car,B1,36 months,Not Verified,20000,0.0312,157.46,0.1114,4800,10,5669
499198,TX,INDIVIDUAL,5 years,fritz plumbing,B,RENT,4/10/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,640599,car,B1,36 months,Not Verified,50000,0.137,306,0.0988,9500,14,10796
623786,IL,INDIVIDUAL,5 years,Chicago Transit Authority,B,RENT,12/10/2021,7/15/2021,12/13/2021,Fully Paid,1/13/2022,799415,car,B2,36 months,Not Verified,48000,0.0893,159.59,0.0925,5000,5,5745
447596,WA,INDIVIDUAL,5 years,Six to Eight Inc,B,RENT,10/9/2021,5/16/2021,3/12/2021,Fully Paid,4/12/2021,548440,car,B4,36 months,Not Verified,60000,0.0282,333,0.1218,10000,12,11753
668426,FL,INDIVIDUAL,7 years,Christian Coalition of Florida,B,RENT,2/11/2021,2/13/2021,1/13/2021,Fully Paid,2/13/2021,854631,car,B3,36 months,Not Verified,56000,0.2164,113.55,0.1037,3500,20,3991
470293,AZ,INDIVIDUAL,9 years,Valley Learning Center,B,RENT,12/9/2021,5/16/2021,1/13/2021,Fully Paid,2/13/2021,593697,car,B2,36 months,Not Verified,28000,0.2105,276.94,0.1148,8400,5,9970
611203,MI,INDIVIDUAL,< 1 year,M&K II,B,RENT,11/10/2021,5/16/2021,12/13/2021,Fully Paid,1/13/2022,783808,car,B1,36 months,Not Verified,52000,0.0623,79.36,0.0888,2500,6,2857
416365,TX,INDIVIDUAL,< 1 year,Southwestern Company,B,RENT,7/9/2021,12/10/2021,12/10/2021,Fully Paid,1/10/2022,484841,car,B4,36 months,Not Verified,30000,0.054,278.58,0.1189,8400,4,9610
460657,UT,INDIVIDUAL,< 1 year,Backcountry.com,B,RENT,11/9/2021,7/13/2021,12/12/2021,Fully Paid,1/12/2022,575227,car,B5,36 months,Not Verified,15600,0.2369,40.16,0.1253,1200,4,1446
445199,VA,INDIVIDUAL,< 1 year,Wells Fargo Advisors,B,RENT,10/9/2021,5/14/2021,1/11/2021,Fully Paid,2/11/2021,543489,car,B5,36 months,Not Verified,75000,0.1415,568.93,0.1253,17000,6,19046
508406,CA,INDIVIDUAL,< 1 year,TW&C,B,RENT,4/10/2021,8/14/2021,9/12/2021,Fully Paid,10/12/2021,655976,car,B5,36 months,Not Verified,46344,0.1139,115.19,0.1136,3500,15,4109
1018500,NY,INDIVIDUAL,6 years,new york city marshal,B,RENT,11/11/2021,7/15/2021,12/14/2021,Fully Paid,1/14/2022,1246948,car,B4,36 months,Not Verified,45000,0.092,120.3,0.1242,3600,27,4331
480331,HI,INDIVIDUAL,9 years,Military,B,RENT,1/10/2021,2/13/2021,2/13/2021,Fully Paid,3/13/2021,610554,car,B5,36 months,Not Verified,66000,0.1842,83.93,0.1136,2550,19,3021
349212,VA,INDIVIDUAL,1 year,Northrop Grumman,B,RENT,6/8/2021,2/13/2021,7/10/2021,Fully Paid,8/10/2021,350763,car,B3,36 months,Not Verified,60000,0.1434,161.53,0.1008,5000,11,5713
452094,GA,INDIVIDUAL,1 year,US Security Associates,B,RENT,10/9/2021,11/15/2021,10/10/2021,Fully Paid,11/10/2021,557659,car,B5,36 months,Not Verified,13440,0.0205,160.64,0.1253,4800,5,5286
643114,TX,INDIVIDUAL,3 years,Houston Fire Dept.,B,RENT,1/11/2021,5/16/2021,10/12/2021,Fully Paid,11/12/2021,823060,car,B2,36 months,Not Verified,60000,0.06,178.74,0.0925,5600,33,6256
719263,CA,INDIVIDUAL,3 years,Oakley,B,RENT,4/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,913586,car,B3,36 months,Not Verified,68000,0.1184,275.76,0.1037,8500,11,9927
740758,CA,INDIVIDUAL,3 years,Doctor's Ambulance Service,B,RENT,9/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,938523,car,B4,36 months,Not Verified,32000,0.0836,230.8,0.1149,7000,10,8309
820142,NC,INDIVIDUAL,4 years,pizza inn,B,RENT,7/11/2021,6/14/2021,9/11/2021,Fully Paid,10/11/2021,1028341,car,B2,36 months,Not Verified,35000,0.2568,58.59,0.1059,1800,28,1816
729952,MD,INDIVIDUAL,5 years,the severn group,B,RENT,4/11/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,925837,car,B2,36 months,Not Verified,52000,0.2165,209.74,0.1,6500,12,7475
750212,MA,INDIVIDUAL,5 years,hot chocolate sparrow,B,RENT,5/11/2021,11/15/2021,5/14/2021,Fully Paid,6/14/2021,949517,car,B4,36 months,Not Verified,24000,0.019,197.83,0.1149,6000,19,7122
627854,VA,INDIVIDUAL,< 1 year,Door Pro America,B,RENT,12/10/2021,5/16/2021,12/13/2021,Fully Paid,1/13/2022,804561,car,B5,36 months,Not Verified,50000,0.1603,155.7,0.1036,4800,17,5605
476497,MA,INDIVIDUAL,< 1 year,,B,RENT,1/10/2021,4/16/2021,1/13/2021,Fully Paid,2/13/2021,603653,car,B5,36 months,Not Verified,24000,0.2175,209.17,0.1253,6250,22,7530
458811,PA,INDIVIDUAL,2 years,Harris Corporation,B,RENT,11/9/2021,9/12/2021,9/12/2021,Fully Paid,10/12/2021,571384,car,B5,36 months,Not Verified,57000,0.1128,251,0.1253,7500,14,9028
450443,NY,INDIVIDUAL,1 year,,B,RENT,10/9/2021,11/10/2021,10/10/2021,Fully Paid,11/10/2021,554017,car,B5,36 months,Not Verified,61000,0.0329,481.92,0.1253,14400,4,15446
400735,UT,INDIVIDUAL,10+ years,USAF,B,RENT,5/9/2021,6/10/2021,6/10/2021,Fully Paid,7/10/2021,444228,car,B2,36 months,Not Verified,58000,0.1541,32.87,0.1126,1000,24,1104
834311,SC,INDIVIDUAL,10+ years,coastal tec,B,RENT,8/11/2021,10/15/2021,2/14/2021,Fully Paid,3/14/2021,1044140,car,B2,36 months,Not Verified,35000,0.1413,175.75,0.1059,5400,26,6295
1044459,CT,INDIVIDUAL,3 years,brittany farms health center,B,RENT,12/11/2021,3/16/2021,5/14/2021,Fully Paid,6/14/2021,1274808,car,B2,36 months,Not Verified,24500,0.0338,156.36,0.1065,4800,8,5591
424016,VA,INDIVIDUAL,4 years,US Cellular,B,RENT,7/9/2021,5/12/2021,3/11/2021,Fully Paid,4/11/2021,499463,car,B4,36 months,Not Verified,35400,0.2115,318.38,0.1189,9600,36,11027
422307,MI,INDIVIDUAL,8 years,Guardian Fiberglass,B,RENT,7/9/2021,10/15/2021,10/10/2021,Fully Paid,11/10/2021,496747,car,B1,36 months,Not Verified,65000,0.1165,245.36,0.1095,7500,22,8306
384414,PA,INDIVIDUAL,1 year,Owens-Illinois,C,RENT,3/9/2021,2/12/2021,3/12/2021,Fully Paid,4/12/2021,415486,car,C1,36 months,Not Verified,40000,0.009,301.2,0.1253,9000,12,10716
420601,VA,INDIVIDUAL,1 year,cheesecake factory,C,RENT,7/9/2021,7/12/2021,7/12/2021,Fully Paid,8/12/2021,494016,car,C4,36 months,Not Verified,30000,0.2284,162.83,0.1347,4800,8,5862
431106,NY,INDIVIDUAL,10+ years,pitman company,C,RENT,8/9/2021,9/15/2021,8/12/2021,Fully Paid,9/12/2021,511552,car,C1,36 months,Not Verified,48000,0.2051,251,0.1253,7500,19,9036
352163,NY,INDIVIDUAL,10+ years,charrette pitman,C,RENT,7/8/2021,9/15/2021,8/11/2021,Fully Paid,9/11/2021,355104,car,C4,36 months,Not Verified,48000,0.1477,83.3,0.1222,6000,19,2999
524434,CA,INDIVIDUAL,2 years,CORNELL COMPANIES,C,RENT,6/10/2021,9/14/2021,6/13/2021,Fully Paid,7/13/2021,678537,car,C1,36 months,Not Verified,31200,0.0769,283.97,0.1323,8400,8,10224
315595,GA,INDIVIDUAL,3 years,Georgia Tech,C,RENT,4/8/2021,5/15/2021,4/11/2021,Fully Paid,5/11/2021,315589,car,C4,36 months,Not Verified,78000,0.13,318.72,0.1197,9600,12,11465
1040921,UT,INDIVIDUAL,6 years,star trucking,C,RENT,11/11/2021,5/16/2021,5/14/2021,Fully Paid,6/14/2021,1271130,car,C1,36 months,Not Verified,108000,0.0683,373.24,0.1349,11000,20,13182
734300,CA,INDIVIDUAL,6 years,"RENO Hardware & Supply, Inc.",C,RENT,4/11/2021,4/15/2021,5/14/2021,Fully Paid,6/14/2021,930805,car,C2,36 months,Not Verified,50000,0.0377,337.23,0.1306,10000,12,12140
599419,IL,INDIVIDUAL,7 years,The Grafton,C,RENT,10/10/2021,11/13/2021,9/12/2021,Fully Paid,10/12/2021,769354,car,C2,36 months,Not Verified,60000,0.1762,305.9,0.1361,9000,16,10611
577924,CA,INDIVIDUAL,7 years,Stanford University,C,RENT,9/10/2021,12/13/2021,4/11/2021,Fully Paid,5/11/2021,743115,car,C4,36 months,Not Verified,48000,0.1855,137.4,0.1435,4000,10,4312
549794,CA,INDIVIDUAL,< 1 year,New Orleans Hornets,C,RENT,7/10/2021,8/13/2021,8/13/2021,Fully Paid,9/13/2021,708750,car,C3,36 months,Not Verified,60000,0.0734,136.68,0.1398,4000,13,4921
505273,PA,INDIVIDUAL,9 years,centria,C,RENT,4/10/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,650989,car,C2,36 months,Not Verified,55000,0.1588,276.71,0.1311,8200,11,9962
557972,NY,INDIVIDUAL,1 year,Patrick Buick GMC,C,RENT,8/10/2021,4/16/2021,8/12/2021,Fully Paid,9/12/2021,718339,car,C4,36 months,Not Verified,28800,0.1404,317.72,0.1435,9250,27,11112
665015,CA,INDIVIDUAL,1 year,Elan Pharma via Bayside Solutions,C,RENT,2/11/2021,2/14/2021,2/14/2021,Fully Paid,3/14/2021,850277,car,C3,36 months,Not Verified,138000,0.0123,152.56,0.1343,4500,15,5520
987909,CO,INDIVIDUAL,2 years,Hyatt Vi,C,RENT,10/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1212114,car,C1,36 months,Not Verified,20400,0.1241,67.87,0.1349,2000,7,2443
676423,TX,INDIVIDUAL,2 years,"Apple, Inc.",C,RENT,2/11/2021,6/15/2021,2/14/2021,Fully Paid,3/14/2021,864390,car,C2,36 months,Not Verified,38000,0.0117,101.17,0.1306,3000,5,3673
434616,TX,INDIVIDUAL,2 years,Myself--Childcare,C,RENT,8/9/2021,5/16/2021,8/12/2021,Fully Paid,9/12/2021,518590,car,C4,36 months,Not Verified,19000,0.2305,143.38,0.1392,4200,5,5148
431783,WV,INDIVIDUAL,2 years,TCBY,C,RENT,11/9/2021,2/15/2021,7/11/2021,Fully Paid,8/11/2021,512743,car,C5,36 months,Not Verified,7000,0.1354,34.31,0.1426,1000,3,1182
398355,NJ,INDIVIDUAL,4 years,"ShatzmanBaker, PC",C,RENT,4/9/2021,12/10/2021,12/10/2021,Fully Paid,1/10/2022,439999,car,C2,36 months,Not Verified,15000,0.1528,67.24,0.1284,2000,15,2184
1051325,MD,INDIVIDUAL,5 years,Wegmans Food Markets,C,RENT,12/11/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,1282623,car,C4,36 months,Not Verified,29000,0.0277,208.79,0.1527,6000,5,6908
383228,TX,INDIVIDUAL,4 years,Vera Reporting,C,RENT,3/9/2021,8/10/2021,8/10/2021,Fully Paid,9/10/2021,413399,car,C4,36 months,Not Verified,54996,0.0559,339.23,0.1347,10000,35,11216
707726,IL,INDIVIDUAL,< 1 year,RES Health Care,C,RENT,3/11/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,900107,car,C3,36 months,Not Verified,48000,0.005,169.51,0.1343,5000,18,5216
790494,MN,INDIVIDUAL,10+ years,Colorstyle Incorporated,C,RENT,6/11/2021,4/16/2021,7/14/2021,Fully Paid,8/14/2021,994637,car,C2,36 months,Not Verified,33000,0.1745,114.52,0.1349,3375,18,4123
476319,WI,INDIVIDUAL,2 years,Walgreens,C,RENT,2/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,603322,car,C3,36 months,Not Verified,38896,0.112,244.26,0.1348,7200,12,8794
876428,VA,INDIVIDUAL,3 years,Capital One Financial,C,RENT,9/11/2021,4/16/2021,1/12/2021,Fully Paid,2/12/2021,1090999,car,C4,36 months,Not Verified,35550,0.1063,172.82,0.1479,5000,37,5189
855501,CO,INDIVIDUAL,4 years,Gunnison County Electric Association,C,RENT,8/11/2021,5/14/2021,11/13/2021,Fully Paid,12/13/2021,1067817,car,C5,36 months,Not Verified,58000,0.0846,41.74,0.1523,1200,9,1475
789064,OK,INDIVIDUAL,5 years,Convergys,C,RENT,6/11/2021,5/16/2021,4/12/2021,Fully Paid,5/12/2021,992893,car,C3,36 months,Not Verified,86095,0.1146,136.7,0.1399,4000,28,4381
1038481,CA,INDIVIDUAL,7 years,ECC Capital Corporation,C,RENT,11/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1268402,car,C1,36 months,Not Verified,150000,0.1691,339.31,0.1349,10000,28,12204
535161,AZ,INDIVIDUAL,4 years,City of Tempe,C,RENT,6/10/2021,6/12/2021,3/12/2021,Fully Paid,4/12/2021,691548,car,C4,36 months,Not Verified,42000,0.138,164.87,0.1435,4800,15,5373
587088,FL,INDIVIDUAL,1 year,Global Quality Trade,D,RENT,9/10/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,754183,car,D2,36 months,Not Verified,28800,0.1108,58.24,0.1521,1675,8,2097
349588,MD,INDIVIDUAL,1 year,The Security Title Guarantee Corporation,D,RENT,6/8/2021,4/15/2021,3/10/2021,Fully Paid,4/10/2021,351284,car,D2,36 months,Not Verified,32000,0.0476,201.94,0.1292,6000,7,7024
635164,WA,INDIVIDUAL,2 years,The Polyclinic,D,RENT,12/10/2021,12/11/2021,12/11/2021,Fully Paid,1/11/2022,813659,car,D1,36 months,Not Verified,60000,0.0974,82.14,0.1409,2400,12,2674
483058,CA,INDIVIDUAL,3 years,Law Offices of Sandy Lipkin,D,RENT,2/10/2021,5/16/2021,2/13/2021,Fully Paid,3/13/2021,614622,car,D2,36 months,Not Verified,90000,0.176,259.85,0.1496,7500,38,9355
390078,TX,INDIVIDUAL,7 years,Linebarger Goggan Blair & Sampson,D,RENT,10/9/2021,5/16/2021,1/12/2021,Fully Paid,2/12/2021,424810,car,D2,36 months,Not Verified,73500,0.1843,207.87,0.1496,6000,26,7372
486673,NY,INDIVIDUAL,< 1 year,Credit Suisse AG,D,RENT,2/10/2021,4/16/2021,3/13/2021,Fully Paid,4/13/2021,620261,car,D1,36 months,Not Verified,75000,0.0186,199.9,0.1459,5800,5,7197
431288,CT,INDIVIDUAL,1 year,American Institute for Foreign Studies,D,RENT,8/9/2021,5/16/2021,4/12/2021,Fully Paid,5/12/2021,511819,car,D2,36 months,Not Verified,36500,0.1858,297.95,0.1496,8600,10,10690
882183,TX,INDIVIDUAL,2 years,Austin Home Base Community School,D,RENT,9/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1097347,car,D1,36 months,Not Verified,22200,0.1259,88.26,0.1629,2500,5,3192
513720,HI,INDIVIDUAL,5 years,Straub Clinic & Hospital,D,RENT,5/10/2021,5/16/2021,7/12/2021,Fully Paid,8/12/2021,663828,car,D1,36 months,Not Verified,38918.4,0.0839,275.72,0.1459,8000,10,9716
445214,MN,INDIVIDUAL,1 year,Jimmy John's,D,RENT,9/9/2021,11/12/2021,1/10/2021,Fully Paid,2/10/2021,543556,car,D3,36 months,Not Verified,15000,0.068,97.49,0.1531,2800,12,2905
390098,NY,INDIVIDUAL,2 years,Kevin Leong,D,RENT,4/9/2021,8/11/2021,12/9/2021,Fully Paid,1/9/2022,424846,car,D4,36 months,Not Verified,43004,0.127,190.81,0.1505,5500,24,5816
599106,OH,INDIVIDUAL,5 years,Ohio Public Employees Retirement System,D,RENT,10/10/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,768919,car,D3,36 months,Not Verified,47360,0.0537,157.28,0.1558,4500,16,5650
477572,CA,INDIVIDUAL,7 years,Sutter health. Eden/Alta bates,E,RENT,1/10/2021,12/11/2021,1/12/2021,Fully Paid,2/12/2021,605844,car,E3,36 months,Not Verified,48000,0.0492,267.56,0.1704,7500,4,9262
488326,LA,INDIVIDUAL,9 years,"Batten and Shaw, Inc.",E,RENT,3/10/2021,5/16/2021,3/13/2021,Fully Paid,4/13/2021,622716,car,E1,36 months,Not Verified,70200,0.2021,636.8,0.1645,18000,13,22925
487036,IL,INDIVIDUAL,2 years,NourishLife,E,RENT,2/10/2021,8/14/2021,3/13/2021,Fully Paid,4/13/2021,620789,car,E3,36 months,Not Verified,30000,0.2229,185.89,0.1719,5200,27,6692
489925,PA,INDIVIDUAL,3 years,barley creek,F,RENT,3/10/2021,7/14/2021,3/13/2021,Fully Paid,4/13/2021,625341,car,F1,36 months,Not Verified,14400,0,90.76,0.183,2500,3,3267
483865,FL,INDIVIDUAL,5 years,American Medic of Charlotte Co.,D,RENT,2/10/2021,12/15/2021,3/13/2021,Fully Paid,4/13/2021,615829,car,D1,36 months,Not Verified,36000,0.189,121.49,0.1459,3525,22,4389
380683,VA,INDIVIDUAL,10+ years,SAIC,E,RENT,2/9/2021,11/15/2021,3/12/2021,Fully Paid,4/12/2021,408375,car,E3,36 months,Not Verified,144000,0.0435,176.57,0.1632,5000,15,6356
553891,CA,INDIVIDUAL,10+ years,Oceans Eleven Casino,C,RENT,7/10/2021,2/16/2021,8/13/2021,Fully Paid,9/13/2021,713608,car,C5,36 months,Not Verified,36000,0.072,207.18,0.1472,6000,10,7458
539419,GA,INDIVIDUAL,6 years,Elite line Services,A,MORTGAGE,7/10/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,696564,car,A4,36 months,Not Verified,51500,0.1456,124.45,0.0751,4000,23,4480
418586,OR,INDIVIDUAL,7 years,"DCS, Inc",A,MORTGAGE,6/9/2021,6/11/2021,6/11/2021,Fully Paid,7/11/2021,488611,car,A5,36 months,Not Verified,36500,0.0033,102.71,0.0963,3200,10,3625
689589,SC,INDIVIDUAL,7 years,Restoration Heat& Air,B,MORTGAGE,3/11/2021,10/15/2021,3/14/2021,Fully Paid,4/14/2021,879897,car,B1,36 months,Not Verified,28800,0.0771,269.59,0.0963,8400,12,9705
741017,WA,INDIVIDUAL,5 years,City Of Seattle,B,MORTGAGE,4/11/2021,5/16/2021,10/12/2021,Fully Paid,11/12/2021,938819,car,B4,36 months,Not Verified,81120,0.1843,171.46,0.1149,5200,16,5880
851356,NC,INDIVIDUAL,7 years,Waste Industries,B,MORTGAGE,8/11/2021,8/14/2021,9/14/2021,Fully Paid,10/14/2021,1063271,car,B2,36 months,Not Verified,54000,0.1649,179,0.1059,5500,13,6444
797490,NY,INDIVIDUAL,7 years,ppc,B,MORTGAGE,7/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,1002476,car,B3,36 months,Not Verified,64800,0.1502,183.32,0.1099,5600,20,6583
748384,NY,INDIVIDUAL,2 years,Dept. of Social Services,B,MORTGAGE,5/11/2021,7/14/2021,5/13/2021,Fully Paid,6/13/2021,947424,car,B4,36 months,Not Verified,40000,0.141,164.86,0.1149,5000,20,5817
1048070,GA,INDIVIDUAL,10+ years,Tanner Medical Center,C,MORTGAGE,12/11/2021,3/16/2021,12/14/2021,Fully Paid,1/14/2022,1279208,car,C1,36 months,Not Verified,70000,0.1517,101.8,0.1349,3000,23,3664
390205,MO,INDIVIDUAL,3 years,Infinite Systems Services Incorporated,C,MORTGAGE,4/9/2021,9/14/2021,4/12/2021,Fully Paid,5/12/2021,423034,car,C3,36 months,Not Verified,40000,0.0966,303.94,0.1316,9000,15,10941
670357,TX,INDIVIDUAL,4 years,Northrop Grumman,C,MORTGAGE,2/11/2021,5/16/2021,6/13/2021,Fully Paid,7/13/2021,857007,car,C2,36 months,Not Verified,72000,0.1542,70.82,0.1306,2100,20,2523
604027,NY,INDIVIDUAL,4 years,Self Employed,C,MORTGAGE,10/10/2021,7/14/2021,7/12/2021,Fully Paid,8/12/2021,775015,car,C4,36 months,Not Verified,225000,0.0538,101.59,0.1335,3000,16,3513
796759,TX,INDIVIDUAL,10+ years,clayton williams energy,B,OWN,6/11/2021,6/15/2021,7/14/2021,Fully Paid,8/14/2021,1001638,car,B1,36 months,Not Verified,55600,0,283.91,0.0999,8800,26,10221
634508,GA,INDIVIDUAL,2 years,Flightline,B,OWN,12/10/2021,2/16/2021,8/12/2021,Fully Paid,9/12/2021,812849,car,B5,36 months,Not Verified,70000,0.1797,72.99,0.1036,2250,16,2536
781920,NV,INDIVIDUAL,7 years,Royalty Limousines,B,RENT,6/11/2021,7/13/2021,7/13/2021,Fully Paid,8/13/2021,984845,car,B2,36 months,Not Verified,48000,0.188,183.71,0.1114,5600,20,6478
596397,FL,INDIVIDUAL,6 years,sorrell dev,C,RENT,10/10/2021,11/13/2021,11/13/2021,Fully Paid,12/13/2021,765611,car,C5,36 months,Not Verified,40000,0.1824,173.62,0.1372,5100,30,6251
387827,MI,INDIVIDUAL,1 year,SMG Search,A,MORTGAGE,4/9/2021,5/16/2021,12/9/2021,Charged Off,1/9/2022,420926,car,A1,36 months,Source Verified,65004,0.0277,248.37,0.0737,8000,31,1982
791037,MT,INDIVIDUAL,3 years,Liquid Gold Well Service,A,MORTGAGE,6/11/2021,11/14/2021,6/14/2021,Charged Off,7/14/2021,995287,car,A4,36 months,Source Verified,78644,0.275,183.5,0.0749,5900,37,6448
844853,OH,INDIVIDUAL,< 1 year,Wal-Mart,A,MORTGAGE,8/11/2021,5/16/2021,3/12/2021,Charged Off,4/12/2021,1055952,car,A2,36 months,Source Verified,39660,0.1165,136.88,0.0599,4500,30,958
1010030,NY,INDIVIDUAL,< 1 year,Five Guys,A,MORTGAGE,11/11/2021,8/12/2021,8/12/2021,Charged Off,9/12/2021,1236819,car,A3,36 months,Source Verified,47000,0.2252,118.23,0.0751,3800,41,1061
785219,NM,INDIVIDUAL,1 year,Alliance Audio Visual,B,MORTGAGE,6/11/2021,9/13/2021,4/13/2021,Charged Off,5/13/2021,988495,car,B2,36 months,Source Verified,42000,0.1091,146.46,0.1059,4500,12,3186
695726,TX,INDIVIDUAL,5 years,WALMART,A,RENT,3/11/2021,3/15/2021,11/12/2021,Charged Off,12/12/2021,886842,car,A3,36 months,Source Verified,30000,0.1892,111.03,0.0692,3600,7,2210
580618,FL,INDIVIDUAL,5 years,Walt Disney World Resorts,B,RENT,9/10/2021,5/13/2021,1/13/2021,Charged Off,2/13/2021,746376,car,B3,36 months,Source Verified,27600,0.1535,98.39,0.1112,3000,5,2720
1025163,MD,INDIVIDUAL,7 years,Marriott International,B,RENT,11/11/2021,2/14/2021,9/13/2021,Charged Off,10/13/2021,1250948,car,B3,36 months,Source Verified,42494,0.1065,529.22,0.1171,16000,9,12130
722089,CA,INDIVIDUAL,< 1 year,lotus marketing group,B,RENT,4/11/2021,2/12/2021,9/11/2021,Charged Off,10/11/2021,916871,car,B2,36 months,Source Verified,14400,0.1592,141.17,0.1,4375,4,879
1044140,PA,INDIVIDUAL,< 1 year,REC Solar,B,RENT,12/11/2021,9/13/2021,4/13/2021,Charged Off,5/13/2021,1274483,car,B2,36 months,Source Verified,42816,0.0188,260.59,0.1065,8000,8,4451
1007073,FL,INDIVIDUAL,< 1 year,Sprint,B,RENT,11/11/2021,12/13/2021,9/13/2021,Charged Off,10/13/2021,1233435,car,B3,36 months,Source Verified,31700,0.0201,238.15,0.1171,7200,5,4932
976502,CA,INDIVIDUAL,1 year,Merritt's Ace Hardware,B,RENT,10/11/2021,11/14/2021,6/12/2021,Charged Off,7/12/2021,1199242,car,B3,36 months,Source Verified,18000,0.2043,181.92,0.1171,5500,7,1709
592535,MA,INDIVIDUAL,10+ years,Whitman Financial Services,C,RENT,10/10/2021,12/11/2021,8/11/2021,Charged Off,9/11/2021,760997,car,C1,36 months,Source Verified,29040,0.0308,60.85,0.1323,1800,24,495
749019,KY,INDIVIDUAL,10+ years,Jackson Independent School System,C,RENT,5/11/2021,4/14/2021,1/14/2021,Charged Off,2/14/2021,948165,car,C5,36 months,Source Verified,45314,0.223,104.34,0.1523,3000,22,3306
835523,VA,INDIVIDUAL,7 years,Home Depot,C,RENT,8/11/2021,4/16/2021,1/12/2021,Charged Off,2/12/2021,1045471,car,C4,36 months,Source Verified,31400,0.1896,103.69,0.1479,3000,16,517
406643,IL,INDIVIDUAL,10+ years,Standard Courier,C,RENT,6/9/2021,1/11/2021,8/10/2021,Charged Off,9/10/2021,454633,car,C2,36 months,Source Verified,30000,0.0208,188.27,0.1284,5600,5,2815
568568,CA,INDIVIDUAL,4 years,Betts Express,D,RENT,8/10/2021,5/16/2021,7/12/2021,Charged Off,8/12/2021,731438,car,D2,36 months,Source Verified,36000,0.0743,173.85,0.1521,5000,16,3824
846077,MD,INDIVIDUAL,< 1 year,ICF International,D,RENT,8/11/2021,3/14/2021,10/13/2021,Charged Off,11/13/2021,1057404,car,D2,36 months,Source Verified,46000,0.1156,175.77,0.1599,5000,7,4801
968798,AR,INDIVIDUAL,10+ years,Area Agency on Aging,B,MORTGAGE,9/11/2021,2/13/2021,9/12/2021,Charged Off,10/12/2021,1189788,car,B2,36 months,Source Verified,31000,0.2059,78.18,0.1065,2400,14,1278
804949,VA,INDIVIDUAL,< 1 year,Millercoors,B,MORTGAGE,7/11/2021,11/13/2021,8/13/2021,Charged Off,9/13/2021,1010890,car,B3,36 months,Source Verified,65964,0.2059,41.74,0.1099,1275,35,1329
820981,TX,INDIVIDUAL,1 year,Keller ISD,A,MORTGAGE,7/11/2021,9/11/2021,9/11/2021,Fully Paid,10/11/2021,1029234,car,A1,36 months,Source Verified,46000,0.1672,90.48,0.0542,3000,34,3014
708178,TX,INDIVIDUAL,1 year,RPi Electric,A,MORTGAGE,3/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,900645,car,A2,36 months,Source Verified,75000,0.149,272.95,0.0579,9000,20,9826
696205,FL,INDIVIDUAL,10+ years,LOCKHEED MARTIN CORPORATION,A,MORTGAGE,3/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,887348,car,A1,36 months,Source Verified,126000,0.0674,286.52,0.0542,9500,16,10315
835597,IL,INDIVIDUAL,10+ years,RF Technologies,A,MORTGAGE,8/11/2021,8/14/2021,8/14/2021,Fully Paid,9/14/2021,1045560,car,A1,36 months,Source Verified,22000,0.2416,241.28,0.0542,8000,11,8686
670625,CA,INDIVIDUAL,10+ years,A.L.Ayala Roofing co.inc.,A,MORTGAGE,2/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,857335,car,A1,36 months,Source Verified,69900,0.0436,152.31,0.0542,5050,26,5429
